folder,file_name,full_path,sample_rate,duration_sec,channels,bit_depth
male_1,DSA2 489.wav,D:\AlterDubDatasets\male_1\DSA2 489.wav,48000,3.434666667,1,24
male_1,DSA2 49.wav,D:\AlterDubDatasets\male_1\DSA2 49.wav,48000,10.04625,1,24
male_1,DSA2 490.wav,D:\AlterDubDatasets\male_1\DSA2 490.wav,48000,9.24,1,24
male_1,DSA2 491.wav,D:\AlterDubDatasets\male_1\DSA2 491.wav,48000,10.21066667,1,24
male_1,DSA2 492.wav,D:\AlterDubDatasets\male_1\DSA2 492.wav,48000,10.192,1,24
male_1,DSA2 493.wav,D:\AlterDubDatasets\male_1\DSA2 493.wav,48000,9.389333333,1,24
male_1,DSA2 494.wav,D:\AlterDubDatasets\male_1\DSA2 494.wav,48000,4.069333333,1,24
male_1,DSA2 495.wav,D:\AlterDubDatasets\male_1\DSA2 495.wav,48000,9.884,1,24
male_1,DSA2 496.wav,D:\AlterDubDatasets\male_1\DSA2 496.wav,48000,9.473333333,1,24
male_1,DSA2 497.wav,D:\AlterDubDatasets\male_1\DSA2 497.wav,48000,9.949333333,1,24
male_1,DSA2 498.wav,D:\AlterDubDatasets\male_1\DSA2 498.wav,48000,9.641333333,1,24
male_1,DSA2 499.wav,D:\AlterDubDatasets\male_1\DSA2 499.wav,48000,9.8,1,24
male_1,DSA2 5.wav,D:\AlterDubDatasets\male_1\DSA2 5.wav,48000,7.065,1,24
male_1,DSA2 50.wav,D:\AlterDubDatasets\male_1\DSA2 50.wav,48000,8.145,1,24
male_1,DSA2 500.wav,D:\AlterDubDatasets\male_1\DSA2 500.wav,48000,10.04266667,1,24
male_1,DSA2 501.wav,D:\AlterDubDatasets\male_1\DSA2 501.wav,48000,9.809333333,1,24
male_1,DSA2 502.wav,D:\AlterDubDatasets\male_1\DSA2 502.wav,48000,8.166666667,1,24
male_1,DSA2 503.wav,D:\AlterDubDatasets\male_1\DSA2 503.wav,48000,9.258666667,1,24
male_1,DSA2 504.wav,D:\AlterDubDatasets\male_1\DSA2 504.wav,48000,9.902666667,1,24
male_1,DSA2 505.wav,D:\AlterDubDatasets\male_1\DSA2 505.wav,48000,9.436,1,24
male_1,DSA2 506.wav,D:\AlterDubDatasets\male_1\DSA2 506.wav,48000,8.185333333,1,24
male_1,DSA2 507.wav,D:\AlterDubDatasets\male_1\DSA2 507.wav,48000,9.809333333,1,24
male_1,DSA2 508.wav,D:\AlterDubDatasets\male_1\DSA2 508.wav,48000,9.706666667,1,24
male_1,DSA2 509.wav,D:\AlterDubDatasets\male_1\DSA2 509.wav,48000,4.116,1,24
male_1,DSA2 51.wav,D:\AlterDubDatasets\male_1\DSA2 51.wav,48000,8.3925,1,24
male_1,DSA2 510.wav,D:\AlterDubDatasets\male_1\DSA2 510.wav,48000,9.893333333,1,24
male_1,DSA2 511.wav,D:\AlterDubDatasets\male_1\DSA2 511.wav,48000,10.06133333,1,24
male_1,DSA2 512.wav,D:\AlterDubDatasets\male_1\DSA2 512.wav,48000,9.1,1,24
male_1,DSA2 513.wav,D:\AlterDubDatasets\male_1\DSA2 513.wav,48000,10.00533333,1,24
male_1,DSA2 514.wav,D:\AlterDubDatasets\male_1\DSA2 514.wav,48000,9.921333333,1,24
male_1,DSA2 515.wav,D:\AlterDubDatasets\male_1\DSA2 515.wav,48000,9.846666667,1,24
male_1,DSA2 516.wav,D:\AlterDubDatasets\male_1\DSA2 516.wav,48000,9.613333333,1,24
male_1,DSA2 517.wav,D:\AlterDubDatasets\male_1\DSA2 517.wav,48000,9.874666667,1,24
male_1,DSA2 518.wav,D:\AlterDubDatasets\male_1\DSA2 518.wav,48000,9.781333333,1,24
male_1,DSA2 519.wav,D:\AlterDubDatasets\male_1\DSA2 519.wav,48000,10.00533333,1,24
male_1,DSA2 52.wav,D:\AlterDubDatasets\male_1\DSA2 52.wav,48000,9.88875,1,24
male_1,DSA2 520.wav,D:\AlterDubDatasets\male_1\DSA2 520.wav,48000,9.846666667,1,24
male_1,DSA2 521.wav,D:\AlterDubDatasets\male_1\DSA2 521.wav,48000,9.818666667,1,24
male_1,DSA2 522.wav,D:\AlterDubDatasets\male_1\DSA2 522.wav,48000,7.877333333,1,24
male_1,DSA2 523.wav,D:\AlterDubDatasets\male_1\DSA2 523.wav,48000,10.06133333,1,24
male_1,DSA2 524.wav,D:\AlterDubDatasets\male_1\DSA2 524.wav,48000,9.734666667,1,24
male_1,DSA2 525.wav,D:\AlterDubDatasets\male_1\DSA2 525.wav,48000,9.930666667,1,24
male_1,DSA2 526.wav,D:\AlterDubDatasets\male_1\DSA2 526.wav,48000,10.024,1,24
male_1,DSA2 527.wav,D:\AlterDubDatasets\male_1\DSA2 527.wav,48000,9.958666667,1,24
male_1,DSA2 528.wav,D:\AlterDubDatasets\male_1\DSA2 528.wav,48000,10.06133333,1,24
male_1,DSA2 529.wav,D:\AlterDubDatasets\male_1\DSA2 529.wav,48000,9.156,1,24
male_1,DSA2 53.wav,D:\AlterDubDatasets\male_1\DSA2 53.wav,48000,9.70875,1,24
male_1,DSA2 530.wav,D:\AlterDubDatasets\male_1\DSA2 530.wav,48000,3.938666667,1,24
male_1,DSA2 531.wav,D:\AlterDubDatasets\male_1\DSA2 531.wav,48000,9.902666667,1,24
male_1,DSA2 532.wav,D:\AlterDubDatasets\male_1\DSA2 532.wav,48000,10.024,1,24
male_1,DSA2 533.wav,D:\AlterDubDatasets\male_1\DSA2 533.wav,48000,9.94,1,24
male_1,DSA2 534.wav,D:\AlterDubDatasets\male_1\DSA2 534.wav,48000,9.921333333,1,24
male_1,DSA2 535.wav,D:\AlterDubDatasets\male_1\DSA2 535.wav,48000,9.949333333,1,24
male_1,DSA2 536.wav,D:\AlterDubDatasets\male_1\DSA2 536.wav,48000,9.585333333,1,24
male_1,DSA2 537.wav,D:\AlterDubDatasets\male_1\DSA2 537.wav,48000,10.724,1,24
male_1,DSA2 538.wav,D:\AlterDubDatasets\male_1\DSA2 538.wav,48000,10.164,1,24
male_1,DSA2 539.wav,D:\AlterDubDatasets\male_1\DSA2 539.wav,48000,10.14533333,1,24
male_1,DSA2 54.wav,D:\AlterDubDatasets\male_1\DSA2 54.wav,48000,9.52875,1,24
male_1,DSA2 540.wav,D:\AlterDubDatasets\male_1\DSA2 540.wav,48000,9.016,1,24
male_1,DSA2 541.wav,D:\AlterDubDatasets\male_1\DSA2 541.wav,48000,8.717333333,1,24
male_1,DSA2 542.wav,D:\AlterDubDatasets\male_1\DSA2 542.wav,48000,8.894666667,1,24
male_1,DSA2 543.wav,D:\AlterDubDatasets\male_1\DSA2 543.wav,48000,9.678666667,1,24
male_1,DSA2 544.wav,D:\AlterDubDatasets\male_1\DSA2 544.wav,48000,9.342666667,1,24
male_1,DSA2 545.wav,D:\AlterDubDatasets\male_1\DSA2 545.wav,48000,9.716,1,24
male_1,DSA2 546.wav,D:\AlterDubDatasets\male_1\DSA2 546.wav,48000,9.884,1,24
male_1,DSA2 547.wav,D:\AlterDubDatasets\male_1\DSA2 547.wav,48000,10.09866667,1,24
male_1,DSA2 548.wav,D:\AlterDubDatasets\male_1\DSA2 548.wav,48000,9.837333333,1,24
male_1,DSA2 549.wav,D:\AlterDubDatasets\male_1\DSA2 549.wav,48000,9.753333333,1,24
male_1,DSA2 55.wav,D:\AlterDubDatasets\male_1\DSA2 55.wav,48000,9.18,1,24
male_1,DSA2 550.wav,D:\AlterDubDatasets\male_1\DSA2 550.wav,48000,9.94,1,24
male_1,DSA2 551.wav,D:\AlterDubDatasets\male_1\DSA2 551.wav,48000,9.949333333,1,24
male_1,DSA2 552.wav,D:\AlterDubDatasets\male_1\DSA2 552.wav,48000,9.734666667,1,24
male_1,DSA2 553.wav,D:\AlterDubDatasets\male_1\DSA2 553.wav,48000,9.510666667,1,24
male_1,DSA2 554.wav,D:\AlterDubDatasets\male_1\DSA2 554.wav,48000,9.706666667,1,24
male_1,DSA2 555.wav,D:\AlterDubDatasets\male_1\DSA2 555.wav,48000,10.00533333,1,24
male_1,DSA2 556.wav,D:\AlterDubDatasets\male_1\DSA2 556.wav,48000,10.556,1,24
male_1,DSA2 557.wav,D:\AlterDubDatasets\male_1\DSA2 557.wav,48000,9.958666667,1,24
male_1,DSA2 558.wav,D:\AlterDubDatasets\male_1\DSA2 558.wav,48000,9.846666667,1,24
male_1,DSA2 559.wav,D:\AlterDubDatasets\male_1\DSA2 559.wav,48000,10.06133333,1,24
male_1,DSA2 56.wav,D:\AlterDubDatasets\male_1\DSA2 56.wav,48000,10.0125,1,24
male_1,DSA2 560.wav,D:\AlterDubDatasets\male_1\DSA2 560.wav,48000,9.473333333,1,24
male_1,DSA2 561.wav,D:\AlterDubDatasets\male_1\DSA2 561.wav,48000,3.92,1,24
male_1,DSA2 562.wav,D:\AlterDubDatasets\male_1\DSA2 562.wav,48000,3.957333333,1,24
male_1,DSA2 563.wav,D:\AlterDubDatasets\male_1\DSA2 563.wav,48000,9.641333333,1,24
male_1,DSA2 564.wav,D:\AlterDubDatasets\male_1\DSA2 564.wav,48000,9.538666667,1,24
male_1,DSA2 565.wav,D:\AlterDubDatasets\male_1\DSA2 565.wav,48000,4.657333333,1,24
male_1,DSA2 566.wav,D:\AlterDubDatasets\male_1\DSA2 566.wav,48000,8.736,1,24
male_1,DSA2 567.wav,D:\AlterDubDatasets\male_1\DSA2 567.wav,48000,10.01466667,1,24
male_1,DSA2 568.wav,D:\AlterDubDatasets\male_1\DSA2 568.wav,48000,9.977333333,1,24
male_1,DSA2 569.wav,D:\AlterDubDatasets\male_1\DSA2 569.wav,48000,3.966666667,1,24
male_1,DSA2 57.wav,D:\AlterDubDatasets\male_1\DSA2 57.wav,48000,9.945,1,24
male_1,DSA2 570.wav,D:\AlterDubDatasets\male_1\DSA2 570.wav,48000,8.614666667,1,24
male_1,DSA2 571.wav,D:\AlterDubDatasets\male_1\DSA2 571.wav,48000,8.465333333,1,24
male_1,DSA2 572.wav,D:\AlterDubDatasets\male_1\DSA2 572.wav,48000,10.03333333,1,24
male_1,DSA2 573.wav,D:\AlterDubDatasets\male_1\DSA2 573.wav,48000,9.930666667,1,24
male_1,DSA2 574.wav,D:\AlterDubDatasets\male_1\DSA2 574.wav,48000,10.024,1,24
male_1,DSA2 575.wav,D:\AlterDubDatasets\male_1\DSA2 575.wav,48000,9.818666667,1,24
male_1,DSA2 576.wav,D:\AlterDubDatasets\male_1\DSA2 576.wav,48000,9.790666667,1,24
male_1,DSA2 577.wav,D:\AlterDubDatasets\male_1\DSA2 577.wav,48000,9.688,1,24
male_1,DSA2 578.wav,D:\AlterDubDatasets\male_1\DSA2 578.wav,48000,10.08,1,24
male_1,DSA2 579.wav,D:\AlterDubDatasets\male_1\DSA2 579.wav,48000,10.584,1,24
male_1,DSA2 58.wav,D:\AlterDubDatasets\male_1\DSA2 58.wav,48000,6.615,1,24
male_1,DSA2 580.wav,D:\AlterDubDatasets\male_1\DSA2 580.wav,48000,10.12666667,1,24
male_1,DSA2 581.wav,D:\AlterDubDatasets\male_1\DSA2 581.wav,48000,10.15466667,1,24
male_1,DSA2 582.wav,D:\AlterDubDatasets\male_1\DSA2 582.wav,48000,9.258666667,1,24
male_1,DSA2 583.wav,D:\AlterDubDatasets\male_1\DSA2 583.wav,48000,9.874666667,1,24
male_1,DSA2 584.wav,D:\AlterDubDatasets\male_1\DSA2 584.wav,48000,9.949333333,1,24
male_1,DSA2 585.wav,D:\AlterDubDatasets\male_1\DSA2 585.wav,48000,9.977333333,1,24
male_1,DSA2 586.wav,D:\AlterDubDatasets\male_1\DSA2 586.wav,48000,3.36,1,24
male_1,DSA2 587.wav,D:\AlterDubDatasets\male_1\DSA2 587.wav,48000,8.698666667,1,24
male_1,DSA2 588.wav,D:\AlterDubDatasets\male_1\DSA2 588.wav,48000,10.21066667,1,24
male_1,DSA2 589.wav,D:\AlterDubDatasets\male_1\DSA2 589.wav,48000,10.03333333,1,24
male_1,DSA2 59.wav,D:\AlterDubDatasets\male_1\DSA2 59.wav,48000,10.0125,1,24
male_1,DSA2 590.wav,D:\AlterDubDatasets\male_1\DSA2 590.wav,48000,4.844,1,24
male_1,DSA2 591.wav,D:\AlterDubDatasets\male_1\DSA2 591.wav,48000,9.893333333,1,24
male_1,DSA2 592.wav,D:\AlterDubDatasets\male_1\DSA2 592.wav,48000,9.557333333,1,24
male_1,DSA2 593.wav,D:\AlterDubDatasets\male_1\DSA2 593.wav,48000,9.949333333,1,24
male_1,DSA2 594.wav,D:\AlterDubDatasets\male_1\DSA2 594.wav,48000,9.828,1,24
male_1,DSA2 595.wav,D:\AlterDubDatasets\male_1\DSA2 595.wav,48000,9.846666667,1,24
male_1,DSA2 596.wav,D:\AlterDubDatasets\male_1\DSA2 596.wav,48000,9.230666667,1,24
male_1,DSA2 597.wav,D:\AlterDubDatasets\male_1\DSA2 597.wav,48000,9.921333333,1,24
male_1,DSA2 598.wav,D:\AlterDubDatasets\male_1\DSA2 598.wav,48000,9.501333333,1,24
male_1,DSA2 599.wav,D:\AlterDubDatasets\male_1\DSA2 599.wav,48000,8.708,1,24
male_1,DSA2 6.wav,D:\AlterDubDatasets\male_1\DSA2 6.wav,48000,9.86625,1,24
male_1,DSA2 60.wav,D:\AlterDubDatasets\male_1\DSA2 60.wav,48000,9.99,1,24
male_1,DSA2 600.wav,D:\AlterDubDatasets\male_1\DSA2 600.wav,48000,9.996,1,24
male_1,DSA2 601.wav,D:\AlterDubDatasets\male_1\DSA2 601.wav,48000,3.985333333,1,24
male_1,DSA2 602.wav,D:\AlterDubDatasets\male_1\DSA2 602.wav,48000,9.986666667,1,24
male_1,DSA2 603.wav,D:\AlterDubDatasets\male_1\DSA2 603.wav,48000,5.628,1,24
male_1,DSA2 604.wav,D:\AlterDubDatasets\male_1\DSA2 604.wav,48000,10.12666667,1,24
male_1,DSA2 605.wav,D:\AlterDubDatasets\male_1\DSA2 605.wav,48000,9.958666667,1,24
male_1,DSA2 606.wav,D:\AlterDubDatasets\male_1\DSA2 606.wav,48000,9.436,1,24
male_1,DSA2 607.wav,D:\AlterDubDatasets\male_1\DSA2 607.wav,48000,9.464,1,24
male_1,DSA2 608.wav,D:\AlterDubDatasets\male_1\DSA2 608.wav,48000,9.977333333,1,24
male_1,DSA2 609.wav,D:\AlterDubDatasets\male_1\DSA2 609.wav,48000,8.782666667,1,24
male_1,DSA2 61.wav,D:\AlterDubDatasets\male_1\DSA2 61.wav,48000,8.94375,1,24
male_1,DSA2 610.wav,D:\AlterDubDatasets\male_1\DSA2 610.wav,48000,9.744,1,24
male_1,DSA2 611.wav,D:\AlterDubDatasets\male_1\DSA2 611.wav,48000,10.11733333,1,24
male_1,DSA2 612.wav,D:\AlterDubDatasets\male_1\DSA2 612.wav,48000,9.968,1,24
male_1,DSA2 613.wav,D:\AlterDubDatasets\male_1\DSA2 613.wav,48000,9.884,1,24
male_1,DSA2 614.wav,D:\AlterDubDatasets\male_1\DSA2 614.wav,48000,3.957333333,1,24
male_1,DSA2 615.wav,D:\AlterDubDatasets\male_1\DSA2 615.wav,48000,9.902666667,1,24
male_1,DSA2 616.wav,D:\AlterDubDatasets\male_1\DSA2 616.wav,48000,10.00533333,1,24
male_1,DSA2 617.wav,D:\AlterDubDatasets\male_1\DSA2 617.wav,48000,7.14,1,24
male_1,DSA2 618.wav,D:\AlterDubDatasets\male_1\DSA2 618.wav,48000,10.08933333,1,24
male_1,DSA2 619.wav,D:\AlterDubDatasets\male_1\DSA2 619.wav,48000,9.52,1,24
male_1,DSA2 62.wav,D:\AlterDubDatasets\male_1\DSA2 62.wav,48000,9.045,1,24
male_1,DSA2 620.wav,D:\AlterDubDatasets\male_1\DSA2 620.wav,48000,9.968,1,24
male_1,DSA2 621.wav,D:\AlterDubDatasets\male_1\DSA2 621.wav,48000,9.697333333,1,24
male_1,DSA2 622.wav,D:\AlterDubDatasets\male_1\DSA2 622.wav,48000,10.01466667,1,24
male_1,DSA2 623.wav,D:\AlterDubDatasets\male_1\DSA2 623.wav,48000,9.986666667,1,24
male_1,DSA2 624.wav,D:\AlterDubDatasets\male_1\DSA2 624.wav,48000,9.725333333,1,24
male_1,DSA2 625.wav,D:\AlterDubDatasets\male_1\DSA2 625.wav,48000,9.958666667,1,24
male_1,DSA2 626.wav,D:\AlterDubDatasets\male_1\DSA2 626.wav,48000,9.968,1,24
male_1,DSA2 627.wav,D:\AlterDubDatasets\male_1\DSA2 627.wav,48000,5.404,1,24
male_1,DSA2 628.wav,D:\AlterDubDatasets\male_1\DSA2 628.wav,48000,10.052,1,24
male_1,DSA2 629.wav,D:\AlterDubDatasets\male_1\DSA2 629.wav,48000,8.829333333,1,24
male_1,DSA2 63.wav,D:\AlterDubDatasets\male_1\DSA2 63.wav,48000,8.775,1,24
male_1,DSA2 630.wav,D:\AlterDubDatasets\male_1\DSA2 630.wav,48000,10.09866667,1,24
male_1,DSA2 631.wav,D:\AlterDubDatasets\male_1\DSA2 631.wav,48000,10.04266667,1,24
male_1,DSA2 632.wav,D:\AlterDubDatasets\male_1\DSA2 632.wav,48000,9.753333333,1,24
male_1,DSA2 633.wav,D:\AlterDubDatasets\male_1\DSA2 633.wav,48000,9.949333333,1,24
male_1,DSA2 634.wav,D:\AlterDubDatasets\male_1\DSA2 634.wav,48000,10.472,1,24
male_1,DSA2 635.wav,D:\AlterDubDatasets\male_1\DSA2 635.wav,48000,3.08,1,24
male_1,DSA2 636.wav,D:\AlterDubDatasets\male_1\DSA2 636.wav,48000,7.541333333,1,24
male_1,DSA2 637.wav,D:\AlterDubDatasets\male_1\DSA2 637.wav,48000,9.809333333,1,24
male_1,DSA2 638.wav,D:\AlterDubDatasets\male_1\DSA2 638.wav,48000,9.986666667,1,24
male_1,DSA2 639.wav,D:\AlterDubDatasets\male_1\DSA2 639.wav,48000,9.734666667,1,24
male_1,DSA2 64.wav,D:\AlterDubDatasets\male_1\DSA2 64.wav,48000,8.80875,1,24
male_1,DSA2 640.wav,D:\AlterDubDatasets\male_1\DSA2 640.wav,48000,9.772,1,24
male_1,DSA2 641.wav,D:\AlterDubDatasets\male_1\DSA2 641.wav,48000,9.482666667,1,24
male_1,DSA2 642.wav,D:\AlterDubDatasets\male_1\DSA2 642.wav,48000,9.762666667,1,24
male_1,DSA2 643.wav,D:\AlterDubDatasets\male_1\DSA2 643.wav,48000,3.584,1,24
male_1,DSA2 644.wav,D:\AlterDubDatasets\male_1\DSA2 644.wav,48000,9.772,1,24
male_1,DSA2 645.wav,D:\AlterDubDatasets\male_1\DSA2 645.wav,48000,9.268,1,24
male_1,DSA2 646.wav,D:\AlterDubDatasets\male_1\DSA2 646.wav,48000,9.94,1,24
male_1,DSA2 647.wav,D:\AlterDubDatasets\male_1\DSA2 647.wav,48000,9.454666667,1,24
male_1,DSA2 648.wav,D:\AlterDubDatasets\male_1\DSA2 648.wav,48000,10.06133333,1,24
male_1,DSA2 649.wav,D:\AlterDubDatasets\male_1\DSA2 649.wav,48000,9.24,1,24
male_1,DSA2 65.wav,D:\AlterDubDatasets\male_1\DSA2 65.wav,48000,10.00125,1,24
male_1,DSA2 650.wav,D:\AlterDubDatasets\male_1\DSA2 650.wav,48000,9.977333333,1,24
male_1,DSA2 651.wav,D:\AlterDubDatasets\male_1\DSA2 651.wav,48000,10.22933333,1,24
male_1,DSA2 652.wav,D:\AlterDubDatasets\male_1\DSA2 652.wav,48000,10.15466667,1,24
male_1,DSA2 653.wav,D:\AlterDubDatasets\male_1\DSA2 653.wav,48000,3.854666667,1,24
male_1,DSA2 654.wav,D:\AlterDubDatasets\male_1\DSA2 654.wav,48000,3.985333333,1,24
male_1,DSA2 655.wav,D:\AlterDubDatasets\male_1\DSA2 655.wav,48000,8.446666667,1,24
male_1,DSA2 656.wav,D:\AlterDubDatasets\male_1\DSA2 656.wav,48000,9.949333333,1,24
male_1,DSA2 657.wav,D:\AlterDubDatasets\male_1\DSA2 657.wav,48000,9.986666667,1,24
male_1,DSA2 658.wav,D:\AlterDubDatasets\male_1\DSA2 658.wav,48000,9.949333333,1,24
male_1,DSA2 659.wav,D:\AlterDubDatasets\male_1\DSA2 659.wav,48000,8.932,1,24
male_1,DSA2 66.wav,D:\AlterDubDatasets\male_1\DSA2 66.wav,48000,9.82125,1,24
male_1,DSA2 660.wav,D:\AlterDubDatasets\male_1\DSA2 660.wav,48000,8.372,1,24
male_1,DSA2 661.wav,D:\AlterDubDatasets\male_1\DSA2 661.wav,48000,9.8,1,24
male_1,DSA2 662.wav,D:\AlterDubDatasets\male_1\DSA2 662.wav,48000,9.389333333,1,24
male_1,DSA2 663.wav,D:\AlterDubDatasets\male_1\DSA2 663.wav,48000,10.024,1,24
male_1,DSA2 664.wav,D:\AlterDubDatasets\male_1\DSA2 664.wav,48000,10.18266667,1,24
male_1,DSA2 665.wav,D:\AlterDubDatasets\male_1\DSA2 665.wav,48000,9.893333333,1,24
male_1,DSA2 666.wav,D:\AlterDubDatasets\male_1\DSA2 666.wav,48000,9.865333333,1,24
male_1,DSA2 667.wav,D:\AlterDubDatasets\male_1\DSA2 667.wav,48000,8.512,1,24
male_1,DSA2 668.wav,D:\AlterDubDatasets\male_1\DSA2 668.wav,48000,10.06133333,1,24
male_1,DSA2 669.wav,D:\AlterDubDatasets\male_1\DSA2 669.wav,48000,9.716,1,24
male_1,DSA2 67.wav,D:\AlterDubDatasets\male_1\DSA2 67.wav,48000,8.62875,1,24
male_1,DSA2 670.wav,D:\AlterDubDatasets\male_1\DSA2 670.wav,48000,9.865333333,1,24
male_1,DSA2 671.wav,D:\AlterDubDatasets\male_1\DSA2 671.wav,48000,10.03333333,1,24
male_1,DSA2 672.wav,D:\AlterDubDatasets\male_1\DSA2 672.wav,48000,3.92,1,24
male_1,DSA2 673.wav,D:\AlterDubDatasets\male_1\DSA2 673.wav,48000,7.942666667,1,24
male_1,DSA2 674.wav,D:\AlterDubDatasets\male_1\DSA2 674.wav,48000,9.996,1,24
male_1,DSA2 675.wav,D:\AlterDubDatasets\male_1\DSA2 675.wav,48000,9.426666667,1,24
male_1,DSA2 676.wav,D:\AlterDubDatasets\male_1\DSA2 676.wav,48000,10.108,1,24
male_1,DSA2 677.wav,D:\AlterDubDatasets\male_1\DSA2 677.wav,48000,10.35066667,1,24
male_1,DSA2 678.wav,D:\AlterDubDatasets\male_1\DSA2 678.wav,48000,9.949333333,1,24
male_1,DSA2 679.wav,D:\AlterDubDatasets\male_1\DSA2 679.wav,48000,10.22,1,24
male_1,DSA2 68.wav,D:\AlterDubDatasets\male_1\DSA2 68.wav,48000,9.91125,1,24
male_1,DSA2 680.wav,D:\AlterDubDatasets\male_1\DSA2 680.wav,48000,10.12666667,1,24
male_1,DSA2 681.wav,D:\AlterDubDatasets\male_1\DSA2 681.wav,48000,9.94,1,24
male_1,DSA2 682.wav,D:\AlterDubDatasets\male_1\DSA2 682.wav,48000,9.501333333,1,24
male_1,DSA2 683.wav,D:\AlterDubDatasets\male_1\DSA2 683.wav,48000,10.00533333,1,24
male_1,DSA2 684.wav,D:\AlterDubDatasets\male_1\DSA2 684.wav,48000,9.790666667,1,24
male_1,DSA2 685.wav,D:\AlterDubDatasets\male_1\DSA2 685.wav,48000,9.566666667,1,24
male_1,DSA2 686.wav,D:\AlterDubDatasets\male_1\DSA2 686.wav,48000,4.302666667,1,24
male_1,DSA2 687.wav,D:\AlterDubDatasets\male_1\DSA2 687.wav,48000,9.996,1,24
male_1,DSA2 688.wav,D:\AlterDubDatasets\male_1\DSA2 688.wav,48000,4.302666667,1,24
male_1,DSA2 689.wav,D:\AlterDubDatasets\male_1\DSA2 689.wav,48000,9.090666667,1,24
male_1,DSA2 69.wav,D:\AlterDubDatasets\male_1\DSA2 69.wav,48000,9.18,1,24
male_1,DSA2 690.wav,D:\AlterDubDatasets\male_1\DSA2 690.wav,48000,8.316,1,24
male_1,DSA2 691.wav,D:\AlterDubDatasets\male_1\DSA2 691.wav,48000,3.966666667,1,24
male_1,DSA2 692.wav,D:\AlterDubDatasets\male_1\DSA2 692.wav,48000,9.202666667,1,24
male_1,DSA2 693.wav,D:\AlterDubDatasets\male_1\DSA2 693.wav,48000,4.293333333,1,24
male_1,DSA2 694.wav,D:\AlterDubDatasets\male_1\DSA2 694.wav,48000,8.437333333,1,24
male_1,DSA2 695.wav,D:\AlterDubDatasets\male_1\DSA2 695.wav,48000,7.382666667,1,24
male_1,DSA2 696.wav,D:\AlterDubDatasets\male_1\DSA2 696.wav,48000,10.25733333,1,24
male_1,DSA2 697.wav,D:\AlterDubDatasets\male_1\DSA2 697.wav,48000,10.00533333,1,24
male_1,DSA2 698.wav,D:\AlterDubDatasets\male_1\DSA2 698.wav,48000,3.892,1,24
male_1,DSA2 699.wav,D:\AlterDubDatasets\male_1\DSA2 699.wav,48000,9.622666667,1,24
male_1,DSA2 7.wav,D:\AlterDubDatasets\male_1\DSA2 7.wav,48000,6.31125,1,24
male_1,DSA2 70.wav,D:\AlterDubDatasets\male_1\DSA2 70.wav,48000,3.97125,1,24
male_1,DSA2 700.wav,D:\AlterDubDatasets\male_1\DSA2 700.wav,48000,10.11733333,1,24
male_1,DSA2 701.wav,D:\AlterDubDatasets\male_1\DSA2 701.wav,48000,9.809333333,1,24
male_1,DSA2 702.wav,D:\AlterDubDatasets\male_1\DSA2 702.wav,48000,4.237333333,1,24
male_1,DSA2 703.wav,D:\AlterDubDatasets\male_1\DSA2 703.wav,48000,9.809333333,1,24
male_1,DSA2 704.wav,D:\AlterDubDatasets\male_1\DSA2 704.wav,48000,9.986666667,1,24
male_1,DSA2 705.wav,D:\AlterDubDatasets\male_1\DSA2 705.wav,48000,9.837333333,1,24
male_1,DSA2 706.wav,D:\AlterDubDatasets\male_1\DSA2 706.wav,48000,3.901333333,1,24
male_1,DSA2 707.wav,D:\AlterDubDatasets\male_1\DSA2 707.wav,48000,10.024,1,24
male_1,DSA2 708.wav,D:\AlterDubDatasets\male_1\DSA2 708.wav,48000,9.529333333,1,24
male_1,DSA2 709.wav,D:\AlterDubDatasets\male_1\DSA2 709.wav,48000,3.612,1,24
male_1,DSA2 71.wav,D:\AlterDubDatasets\male_1\DSA2 71.wav,48000,10.06875,1,24
male_1,DSA2 710.wav,D:\AlterDubDatasets\male_1\DSA2 710.wav,48000,9.324,1,24
male_1,DSA2 711.wav,D:\AlterDubDatasets\male_1\DSA2 711.wav,48000,9.893333333,1,24
male_1,DSA2 712.wav,D:\AlterDubDatasets\male_1\DSA2 712.wav,48000,10.06133333,1,24
male_1,DSA2 713.wav,D:\AlterDubDatasets\male_1\DSA2 713.wav,48000,9.893333333,1,24
male_1,DSA2 714.wav,D:\AlterDubDatasets\male_1\DSA2 714.wav,48000,3.798666667,1,24
male_1,DSA2 715.wav,D:\AlterDubDatasets\male_1\DSA2 715.wav,48000,8.82,1,24
male_1,DSA2 716.wav,D:\AlterDubDatasets\male_1\DSA2 716.wav,48000,10.024,1,24
male_1,DSA2 717.wav,D:\AlterDubDatasets\male_1\DSA2 717.wav,48000,10.15466667,1,24
male_1,DSA2 718.wav,D:\AlterDubDatasets\male_1\DSA2 718.wav,48000,9.856,1,24
male_1,DSA2 719.wav,D:\AlterDubDatasets\male_1\DSA2 719.wav,48000,8.726666667,1,24
male_1,DSA2 72.wav,D:\AlterDubDatasets\male_1\DSA2 72.wav,48000,3.70125,1,24
male_1,DSA2 720.wav,D:\AlterDubDatasets\male_1\DSA2 720.wav,48000,9.837333333,1,24
male_1,DSA2 721.wav,D:\AlterDubDatasets\male_1\DSA2 721.wav,48000,10.08933333,1,24
male_1,DSA2 722.wav,D:\AlterDubDatasets\male_1\DSA2 722.wav,48000,9.109333333,1,24
