utt_id,speaker_id,speaker_index,wav_path,mel_path,pitch_path,n_frames,duration_sec
spk_m1_002073,spk_m1,2,module3_dataset/data/cleaned/spk_m1/spk_m1_002073.wav,module3_dataset/data/features/spk_m1/mel/spk_m1_002073.npy,module3_dataset/data/features/spk_m1/pitch/spk_m1_002073.npy,459,2.295
spk_m1_002074,spk_m1,2,module3_dataset/data/cleaned/spk_m1/spk_m1_002074.wav,module3_dataset/data/features/spk_m1/mel/spk_m1_002074.npy,module3_dataset/data/features/spk_m1/pitch/spk_m1_002074.npy,319,1.595
spk_m1_002075,spk_m1,2,module3_dataset/data/cleaned/spk_m1/spk_m1_002075.wav,module3_dataset/data/features/spk_m1/mel/spk_m1_002075.npy,module3_dataset/data/features/spk_m1/pitch/spk_m1_002075.npy,248,1.240
spk_m1_002076,spk_m1,2,module3_dataset/data/cleaned/spk_m1/spk_m1_002076.wav,module3_dataset/data/features/spk_m1/mel/spk_m1_002076.npy,module3_dataset/data/features/spk_m1/pitch/spk_m1_002076.npy,223,1.115
spk_m1_002077,spk_m1,2,module3_dataset/data/cleaned/spk_m1/spk_m1_002077.wav,module3_dataset/data/features/spk_m1/mel/spk_m1_002077.npy,module3_dataset/data/features/spk_m1/pitch/spk_m1_002077.npy,223,1.115
spk_m1_002078,spk_m1,2,module3_dataset/data/cleaned/spk_m1/spk_m1_002078.wav,module3_dataset/data/features/spk_m1/mel/spk_m1_002078.npy,module3_dataset/data/features/spk_m1/pitch/spk_m1_002078.npy,242,1.210
spk_m1_002079,spk_m1,2,module3_dataset/data/cleaned/spk_m1/spk_m1_002079.wav,module3_dataset/data/features/spk_m1/mel/spk_m1_002079.npy,module3_dataset/data/features/spk_m1/pitch/spk_m1_002079.npy,287,1.435
spk_m1_002080,spk_m1,2,module3_dataset/data/cleaned/spk_m1/spk_m1_002080.wav,module3_dataset/data/features/spk_m1/mel/spk_m1_002080.npy,module3_dataset/data/features/spk_m1/pitch/spk_m1_002080.npy,210,1.050
spk_m1_002081,spk_m1,2,module3_dataset/data/cleaned/spk_m1/spk_m1_002081.wav,module3_dataset/data/features/spk_m1/mel/spk_m1_002081.npy,module3_dataset/data/features/spk_m1/pitch/spk_m1_002081.npy,325,1.625
spk_m1_002082,spk_m1,2,module3_dataset/data/cleaned/spk_m1/spk_m1_002082.wav,module3_dataset/data/features/spk_m1/mel/spk_m1_002082.npy,module3_dataset/data/features/spk_m1/pitch/spk_m1_002082.npy,357,1.785
spk_m1_002083,spk_m1,2,module3_dataset/data/cleaned/spk_m1/spk_m1_002083.wav,module3_dataset/data/features/spk_m1/mel/spk_m1_002083.npy,module3_dataset/data/features/spk_m1/pitch/spk_m1_002083.npy,325,1.625
spk_m1_002084,spk_m1,2,module3_dataset/data/cleaned/spk_m1/spk_m1_002084.wav,module3_dataset/data/features/spk_m1/mel/spk_m1_002084.npy,module3_dataset/data/features/spk_m1/pitch/spk_m1_002084.npy,223,1.115
spk_m1_002085,spk_m1,2,module3_dataset/data/cleaned/spk_m1/spk_m1_002085.wav,module3_dataset/data/features/spk_m1/mel/spk_m1_002085.npy,module3_dataset/data/features/spk_m1/pitch/spk_m1_002085.npy,203,1.015
spk_m1_002086,spk_m1,2,module3_dataset/data/cleaned/spk_m1/spk_m1_002086.wav,module3_dataset/data/features/spk_m1/mel/spk_m1_002086.npy,module3_dataset/data/features/spk_m1/pitch/spk_m1_002086.npy,383,1.915
spk_m1_002087,spk_m1,2,module3_dataset/data/cleaned/spk_m1/spk_m1_002087.wav,module3_dataset/data/features/spk_m1/mel/spk_m1_002087.npy,module3_dataset/data/features/spk_m1/pitch/spk_m1_002087.npy,722,3.610
spk_m1_002088,spk_m1,2,module3_dataset/data/cleaned/spk_m1/spk_m1_002088.wav,module3_dataset/data/features/spk_m1/mel/spk_m1_002088.npy,module3_dataset/data/features/spk_m1/pitch/spk_m1_002088.npy,325,1.625
spk_m1_002089,spk_m1,2,module3_dataset/data/cleaned/spk_m1/spk_m1_002089.wav,module3_dataset/data/features/spk_m1/mel/spk_m1_002089.npy,module3_dataset/data/features/spk_m1/pitch/spk_m1_002089.npy,357,1.785
spk_m1_002090,spk_m1,2,module3_dataset/data/cleaned/spk_m1/spk_m1_002090.wav,module3_dataset/data/features/spk_m1/mel/spk_m1_002090.npy,module3_dataset/data/features/spk_m1/pitch/spk_m1_002090.npy,255,1.275
spk_m1_002091,spk_m1,2,module3_dataset/data/cleaned/spk_m1/spk_m1_002091.wav,module3_dataset/data/features/spk_m1/mel/spk_m1_002091.npy,module3_dataset/data/features/spk_m1/pitch/spk_m1_002091.npy,216,1.080
spk_m1_002092,spk_m1,2,module3_dataset/data/cleaned/spk_m1/spk_m1_002092.wav,module3_dataset/data/features/spk_m1/mel/spk_m1_002092.npy,module3_dataset/data/features/spk_m1/pitch/spk_m1_002092.npy,325,1.625
spk_m1_002093,spk_m1,2,module3_dataset/data/cleaned/spk_m1/spk_m1_002093.wav,module3_dataset/data/features/spk_m1/mel/spk_m1_002093.npy,module3_dataset/data/features/spk_m1/pitch/spk_m1_002093.npy,235,1.175
spk_m1_002094,spk_m1,2,module3_dataset/data/cleaned/spk_m1/spk_m1_002094.wav,module3_dataset/data/features/spk_m1/mel/spk_m1_002094.npy,module3_dataset/data/features/spk_m1/pitch/spk_m1_002094.npy,543,2.715
spk_m1_002095,spk_m1,2,module3_dataset/data/cleaned/spk_m1/spk_m1_002095.wav,module3_dataset/data/features/spk_m1/mel/spk_m1_002095.npy,module3_dataset/data/features/spk_m1/pitch/spk_m1_002095.npy,255,1.275
spk_m1_002096,spk_m1,2,module3_dataset/data/cleaned/spk_m1/spk_m1_002096.wav,module3_dataset/data/features/spk_m1/mel/spk_m1_002096.npy,module3_dataset/data/features/spk_m1/pitch/spk_m1_002096.npy,331,1.655
spk_m1_002097,spk_m1,2,module3_dataset/data/cleaned/spk_m1/spk_m1_002097.wav,module3_dataset/data/features/spk_m1/mel/spk_m1_002097.npy,module3_dataset/data/features/spk_m1/pitch/spk_m1_002097.npy,287,1.435
spk_m1_002098,spk_m1,2,module3_dataset/data/cleaned/spk_m1/spk_m1_002098.wav,module3_dataset/data/features/spk_m1/mel/spk_m1_002098.npy,module3_dataset/data/features/spk_m1/pitch/spk_m1_002098.npy,255,1.275
spk_m1_002099,spk_m1,2,module3_dataset/data/cleaned/spk_m1/spk_m1_002099.wav,module3_dataset/data/features/spk_m1/mel/spk_m1_002099.npy,module3_dataset/data/features/spk_m1/pitch/spk_m1_002099.npy,223,1.115
spk_m1_002100,spk_m1,2,module3_dataset/data/cleaned/spk_m1/spk_m1_002100.wav,module3_dataset/data/features/spk_m1/mel/spk_m1_002100.npy,module3_dataset/data/features/spk_m1/pitch/spk_m1_002100.npy,523,2.615
spk_m1_002101,spk_m1,2,module3_dataset/data/cleaned/spk_m1/spk_m1_002101.wav,module3_dataset/data/features/spk_m1/mel/spk_m1_002101.npy,module3_dataset/data/features/spk_m1/pitch/spk_m1_002101.npy,415,2.075
spk_m1_002102,spk_m1,2,module3_dataset/data/cleaned/spk_m1/spk_m1_002102.wav,module3_dataset/data/features/spk_m1/mel/spk_m1_002102.npy,module3_dataset/data/features/spk_m1/pitch/spk_m1_002102.npy,402,2.010
spk_m1_002103,spk_m1,2,module3_dataset/data/cleaned/spk_m1/spk_m1_002103.wav,module3_dataset/data/features/spk_m1/mel/spk_m1_002103.npy,module3_dataset/data/features/spk_m1/pitch/spk_m1_002103.npy,248,1.240
spk_m1_002104,spk_m1,2,module3_dataset/data/cleaned/spk_m1/spk_m1_002104.wav,module3_dataset/data/features/spk_m1/mel/spk_m1_002104.npy,module3_dataset/data/features/spk_m1/pitch/spk_m1_002104.npy,427,2.135
spk_m1_002105,spk_m1,2,module3_dataset/data/cleaned/spk_m1/spk_m1_002105.wav,module3_dataset/data/features/spk_m1/mel/spk_m1_002105.npy,module3_dataset/data/features/spk_m1/pitch/spk_m1_002105.npy,261,1.305
spk_m1_002106,spk_m1,2,module3_dataset/data/cleaned/spk_m1/spk_m1_002106.wav,module3_dataset/data/features/spk_m1/mel/spk_m1_002106.npy,module3_dataset/data/features/spk_m1/pitch/spk_m1_002106.npy,427,2.135
spk_m1_002107,spk_m1,2,module3_dataset/data/cleaned/spk_m1/spk_m1_002107.wav,module3_dataset/data/features/spk_m1/mel/spk_m1_002107.npy,module3_dataset/data/features/spk_m1/pitch/spk_m1_002107.npy,274,1.370
spk_m1_002108,spk_m1,2,module3_dataset/data/cleaned/spk_m1/spk_m1_002108.wav,module3_dataset/data/features/spk_m1/mel/spk_m1_002108.npy,module3_dataset/data/features/spk_m1/pitch/spk_m1_002108.npy,223,1.115
spk_m1_002109,spk_m1,2,module3_dataset/data/cleaned/spk_m1/spk_m1_002109.wav,module3_dataset/data/features/spk_m1/mel/spk_m1_002109.npy,module3_dataset/data/features/spk_m1/pitch/spk_m1_002109.npy,485,2.425
spk_m1_002110,spk_m1,2,module3_dataset/data/cleaned/spk_m1/spk_m1_002110.wav,module3_dataset/data/features/spk_m1/mel/spk_m1_002110.npy,module3_dataset/data/features/spk_m1/pitch/spk_m1_002110.npy,408,2.040
spk_m1_002111,spk_m1,2,module3_dataset/data/cleaned/spk_m1/spk_m1_002111.wav,module3_dataset/data/features/spk_m1/mel/spk_m1_002111.npy,module3_dataset/data/features/spk_m1/pitch/spk_m1_002111.npy,357,1.785
spk_m1_002112,spk_m1,2,module3_dataset/data/cleaned/spk_m1/spk_m1_002112.wav,module3_dataset/data/features/spk_m1/mel/spk_m1_002112.npy,module3_dataset/data/features/spk_m1/pitch/spk_m1_002112.npy,408,2.040
spk_m1_002113,spk_m1,2,module3_dataset/data/cleaned/spk_m1/spk_m1_002113.wav,module3_dataset/data/features/spk_m1/mel/spk_m1_002113.npy,module3_dataset/data/features/spk_m1/pitch/spk_m1_002113.npy,267,1.335
spk_m1_002114,spk_m1,2,module3_dataset/data/cleaned/spk_m1/spk_m1_002114.wav,module3_dataset/data/features/spk_m1/mel/spk_m1_002114.npy,module3_dataset/data/features/spk_m1/pitch/spk_m1_002114.npy,459,2.295
spk_m1_002115,spk_m1,2,module3_dataset/data/cleaned/spk_m1/spk_m1_002115.wav,module3_dataset/data/features/spk_m1/mel/spk_m1_002115.npy,module3_dataset/data/features/spk_m1/pitch/spk_m1_002115.npy,351,1.755
spk_m1_002116,spk_m1,2,module3_dataset/data/cleaned/spk_m1/spk_m1_002116.wav,module3_dataset/data/features/spk_m1/mel/spk_m1_002116.npy,module3_dataset/data/features/spk_m1/pitch/spk_m1_002116.npy,466,2.330
spk_m1_002117,spk_m1,2,module3_dataset/data/cleaned/spk_m1/spk_m1_002117.wav,module3_dataset/data/features/spk_m1/mel/spk_m1_002117.npy,module3_dataset/data/features/spk_m1/pitch/spk_m1_002117.npy,223,1.115
spk_m1_002118,spk_m1,2,module3_dataset/data/cleaned/spk_m1/spk_m1_002118.wav,module3_dataset/data/features/spk_m1/mel/spk_m1_002118.npy,module3_dataset/data/features/spk_m1/pitch/spk_m1_002118.npy,287,1.435
spk_m1_002119,spk_m1,2,module3_dataset/data/cleaned/spk_m1/spk_m1_002119.wav,module3_dataset/data/features/spk_m1/mel/spk_m1_002119.npy,module3_dataset/data/features/spk_m1/pitch/spk_m1_002119.npy,485,2.425
spk_m1_002120,spk_m1,2,module3_dataset/data/cleaned/spk_m1/spk_m1_002120.wav,module3_dataset/data/features/spk_m1/mel/spk_m1_002120.npy,module3_dataset/data/features/spk_m1/pitch/spk_m1_002120.npy,421,2.105
spk_m1_002121,spk_m1,2,module3_dataset/data/cleaned/spk_m1/spk_m1_002121.wav,module3_dataset/data/features/spk_m1/mel/spk_m1_002121.npy,module3_dataset/data/features/spk_m1/pitch/spk_m1_002121.npy,242,1.210
spk_m1_002122,spk_m1,2,module3_dataset/data/cleaned/spk_m1/spk_m1_002122.wav,module3_dataset/data/features/spk_m1/mel/spk_m1_002122.npy,module3_dataset/data/features/spk_m1/pitch/spk_m1_002122.npy,312,1.560
spk_m1_002123,spk_m1,2,module3_dataset/data/cleaned/spk_m1/spk_m1_002123.wav,module3_dataset/data/features/spk_m1/mel/spk_m1_002123.npy,module3_dataset/data/features/spk_m1/pitch/spk_m1_002123.npy,421,2.105
spk_m1_002124,spk_m1,2,module3_dataset/data/cleaned/spk_m1/spk_m1_002124.wav,module3_dataset/data/features/spk_m1/mel/spk_m1_002124.npy,module3_dataset/data/features/spk_m1/pitch/spk_m1_002124.npy,248,1.240
spk_m1_002125,spk_m1,2,module3_dataset/data/cleaned/spk_m1/spk_m1_002125.wav,module3_dataset/data/features/spk_m1/mel/spk_m1_002125.npy,module3_dataset/data/features/spk_m1/pitch/spk_m1_002125.npy,216,1.080
spk_m1_002126,spk_m1,2,module3_dataset/data/cleaned/spk_m1/spk_m1_002126.wav,module3_dataset/data/features/spk_m1/mel/spk_m1_002126.npy,module3_dataset/data/features/spk_m1/pitch/spk_m1_002126.npy,357,1.785
spk_m1_002127,spk_m1,2,module3_dataset/data/cleaned/spk_m1/spk_m1_002127.wav,module3_dataset/data/features/spk_m1/mel/spk_m1_002127.npy,module3_dataset/data/features/spk_m1/pitch/spk_m1_002127.npy,235,1.175
spk_m1_002128,spk_m1,2,module3_dataset/data/cleaned/spk_m1/spk_m1_002128.wav,module3_dataset/data/features/spk_m1/mel/spk_m1_002128.npy,module3_dataset/data/features/spk_m1/pitch/spk_m1_002128.npy,440,2.200
spk_m1_002129,spk_m1,2,module3_dataset/data/cleaned/spk_m1/spk_m1_002129.wav,module3_dataset/data/features/spk_m1/mel/spk_m1_002129.npy,module3_dataset/data/features/spk_m1/pitch/spk_m1_002129.npy,216,1.080
spk_m1_002130,spk_m1,2,module3_dataset/data/cleaned/spk_m1/spk_m1_002130.wav,module3_dataset/data/features/spk_m1/mel/spk_m1_002130.npy,module3_dataset/data/features/spk_m1/pitch/spk_m1_002130.npy,280,1.400
spk_m1_002131,spk_m1,2,module3_dataset/data/cleaned/spk_m1/spk_m1_002131.wav,module3_dataset/data/features/spk_m1/mel/spk_m1_002131.npy,module3_dataset/data/features/spk_m1/pitch/spk_m1_002131.npy,223,1.115
spk_m1_002132,spk_m1,2,module3_dataset/data/cleaned/spk_m1/spk_m1_002132.wav,module3_dataset/data/features/spk_m1/mel/spk_m1_002132.npy,module3_dataset/data/features/spk_m1/pitch/spk_m1_002132.npy,210,1.050
spk_m1_002133,spk_m1,2,module3_dataset/data/cleaned/spk_m1/spk_m1_002133.wav,module3_dataset/data/features/spk_m1/mel/spk_m1_002133.npy,module3_dataset/data/features/spk_m1/pitch/spk_m1_002133.npy,235,1.175
spk_m1_002134,spk_m1,2,module3_dataset/data/cleaned/spk_m1/spk_m1_002134.wav,module3_dataset/data/features/spk_m1/mel/spk_m1_002134.npy,module3_dataset/data/features/spk_m1/pitch/spk_m1_002134.npy,421,2.105
spk_m1_002135,spk_m1,2,module3_dataset/data/cleaned/spk_m1/spk_m1_002135.wav,module3_dataset/data/features/spk_m1/mel/spk_m1_002135.npy,module3_dataset/data/features/spk_m1/pitch/spk_m1_002135.npy,325,1.625
spk_m1_002136,spk_m1,2,module3_dataset/data/cleaned/spk_m1/spk_m1_002136.wav,module3_dataset/data/features/spk_m1/mel/spk_m1_002136.npy,module3_dataset/data/features/spk_m1/pitch/spk_m1_002136.npy,408,2.040
spk_m1_002137,spk_m1,2,module3_dataset/data/cleaned/spk_m1/spk_m1_002137.wav,module3_dataset/data/features/spk_m1/mel/spk_m1_002137.npy,module3_dataset/data/features/spk_m1/pitch/spk_m1_002137.npy,216,1.080
spk_m1_002138,spk_m1,2,module3_dataset/data/cleaned/spk_m1/spk_m1_002138.wav,module3_dataset/data/features/spk_m1/mel/spk_m1_002138.npy,module3_dataset/data/features/spk_m1/pitch/spk_m1_002138.npy,242,1.210
spk_m1_002139,spk_m1,2,module3_dataset/data/cleaned/spk_m1/spk_m1_002139.wav,module3_dataset/data/features/spk_m1/mel/spk_m1_002139.npy,module3_dataset/data/features/spk_m1/pitch/spk_m1_002139.npy,203,1.015
spk_m1_002140,spk_m1,2,module3_dataset/data/cleaned/spk_m1/spk_m1_002140.wav,module3_dataset/data/features/spk_m1/mel/spk_m1_002140.npy,module3_dataset/data/features/spk_m1/pitch/spk_m1_002140.npy,299,1.495
spk_m1_002141,spk_m1,2,module3_dataset/data/cleaned/spk_m1/spk_m1_002141.wav,module3_dataset/data/features/spk_m1/mel/spk_m1_002141.npy,module3_dataset/data/features/spk_m1/pitch/spk_m1_002141.npy,831,4.155
spk_m1_002142,spk_m1,2,module3_dataset/data/cleaned/spk_m1/spk_m1_002142.wav,module3_dataset/data/features/spk_m1/mel/spk_m1_002142.npy,module3_dataset/data/features/spk_m1/pitch/spk_m1_002142.npy,773,3.865
spk_m1_002143,spk_m1,2,module3_dataset/data/cleaned/spk_m1/spk_m1_002143.wav,module3_dataset/data/features/spk_m1/mel/spk_m1_002143.npy,module3_dataset/data/features/spk_m1/pitch/spk_m1_002143.npy,242,1.210
spk_m1_002144,spk_m1,2,module3_dataset/data/cleaned/spk_m1/spk_m1_002144.wav,module3_dataset/data/features/spk_m1/mel/spk_m1_002144.npy,module3_dataset/data/features/spk_m1/pitch/spk_m1_002144.npy,338,1.690
spk_m1_002145,spk_m1,2,module3_dataset/data/cleaned/spk_m1/spk_m1_002145.wav,module3_dataset/data/features/spk_m1/mel/spk_m1_002145.npy,module3_dataset/data/features/spk_m1/pitch/spk_m1_002145.npy,376,1.880
spk_m1_002146,spk_m1,2,module3_dataset/data/cleaned/spk_m1/spk_m1_002146.wav,module3_dataset/data/features/spk_m1/mel/spk_m1_002146.npy,module3_dataset/data/features/spk_m1/pitch/spk_m1_002146.npy,792,3.960
spk_m1_002147,spk_m1,2,module3_dataset/data/cleaned/spk_m1/spk_m1_002147.wav,module3_dataset/data/features/spk_m1/mel/spk_m1_002147.npy,module3_dataset/data/features/spk_m1/pitch/spk_m1_002147.npy,242,1.210
spk_m2_000001,spk_m2,3,module3_dataset/data/cleaned/spk_m2/spk_m2_000001.wav,module3_dataset/data/features/spk_m2/mel/spk_m2_000001.npy,module3_dataset/data/features/spk_m2/pitch/spk_m2_000001.npy,504,2.520
spk_m2_000002,spk_m2,3,module3_dataset/data/cleaned/spk_m2/spk_m2_000002.wav,module3_dataset/data/features/spk_m2/mel/spk_m2_000002.npy,module3_dataset/data/features/spk_m2/pitch/spk_m2_000002.npy,325,1.625
spk_m2_000003,spk_m2,3,module3_dataset/data/cleaned/spk_m2/spk_m2_000003.wav,module3_dataset/data/features/spk_m2/mel/spk_m2_000003.npy,module3_dataset/data/features/spk_m2/pitch/spk_m2_000003.npy,952,4.760
spk_m2_000004,spk_m2,3,module3_dataset/data/cleaned/spk_m2/spk_m2_000004.wav,module3_dataset/data/features/spk_m2/mel/spk_m2_000004.npy,module3_dataset/data/features/spk_m2/pitch/spk_m2_000004.npy,645,3.225
spk_m2_000005,spk_m2,3,module3_dataset/data/cleaned/spk_m2/spk_m2_000005.wav,module3_dataset/data/features/spk_m2/mel/spk_m2_000005.npy,module3_dataset/data/features/spk_m2/pitch/spk_m2_000005.npy,338,1.690
spk_m2_000006,spk_m2,3,module3_dataset/data/cleaned/spk_m2/spk_m2_000006.wav,module3_dataset/data/features/spk_m2/mel/spk_m2_000006.npy,module3_dataset/data/features/spk_m2/pitch/spk_m2_000006.npy,485,2.425
spk_m2_000007,spk_m2,3,module3_dataset/data/cleaned/spk_m2/spk_m2_000007.wav,module3_dataset/data/features/spk_m2/mel/spk_m2_000007.npy,module3_dataset/data/features/spk_m2/pitch/spk_m2_000007.npy,261,1.305
spk_m2_000008,spk_m2,3,module3_dataset/data/cleaned/spk_m2/spk_m2_000008.wav,module3_dataset/data/features/spk_m2/mel/spk_m2_000008.npy,module3_dataset/data/features/spk_m2/pitch/spk_m2_000008.npy,434,2.170
spk_m2_000009,spk_m2,3,module3_dataset/data/cleaned/spk_m2/spk_m2_000009.wav,module3_dataset/data/features/spk_m2/mel/spk_m2_000009.npy,module3_dataset/data/features/spk_m2/pitch/spk_m2_000009.npy,274,1.370
spk_m2_000010,spk_m2,3,module3_dataset/data/cleaned/spk_m2/spk_m2_000010.wav,module3_dataset/data/features/spk_m2/mel/spk_m2_000010.npy,module3_dataset/data/features/spk_m2/pitch/spk_m2_000010.npy,863,4.315
spk_m2_000011,spk_m2,3,module3_dataset/data/cleaned/spk_m2/spk_m2_000011.wav,module3_dataset/data/features/spk_m2/mel/spk_m2_000011.npy,module3_dataset/data/features/spk_m2/pitch/spk_m2_000011.npy,389,1.945
spk_m2_000012,spk_m2,3,module3_dataset/data/cleaned/spk_m2/spk_m2_000012.wav,module3_dataset/data/features/spk_m2/mel/spk_m2_000012.npy,module3_dataset/data/features/spk_m2/pitch/spk_m2_000012.npy,235,1.175
spk_m2_000013,spk_m2,3,module3_dataset/data/cleaned/spk_m2/spk_m2_000013.wav,module3_dataset/data/features/spk_m2/mel/spk_m2_000013.npy,module3_dataset/data/features/spk_m2/pitch/spk_m2_000013.npy,344,1.720
spk_m2_000014,spk_m2,3,module3_dataset/data/cleaned/spk_m2/spk_m2_000014.wav,module3_dataset/data/features/spk_m2/mel/spk_m2_000014.npy,module3_dataset/data/features/spk_m2/pitch/spk_m2_000014.npy,306,1.530
spk_m2_000015,spk_m2,3,module3_dataset/data/cleaned/spk_m2/spk_m2_000015.wav,module3_dataset/data/features/spk_m2/mel/spk_m2_000015.npy,module3_dataset/data/features/spk_m2/pitch/spk_m2_000015.npy,306,1.530
spk_m2_000016,spk_m2,3,module3_dataset/data/cleaned/spk_m2/spk_m2_000016.wav,module3_dataset/data/features/spk_m2/mel/spk_m2_000016.npy,module3_dataset/data/features/spk_m2/pitch/spk_m2_000016.npy,306,1.530
spk_m2_000017,spk_m2,3,module3_dataset/data/cleaned/spk_m2/spk_m2_000017.wav,module3_dataset/data/features/spk_m2/mel/spk_m2_000017.npy,module3_dataset/data/features/spk_m2/pitch/spk_m2_000017.npy,306,1.530
spk_m2_000018,spk_m2,3,module3_dataset/data/cleaned/spk_m2/spk_m2_000018.wav,module3_dataset/data/features/spk_m2/mel/spk_m2_000018.npy,module3_dataset/data/features/spk_m2/pitch/spk_m2_000018.npy,306,1.530
spk_m2_000019,spk_m2,3,module3_dataset/data/cleaned/spk_m2/spk_m2_000019.wav,module3_dataset/data/features/spk_m2/mel/spk_m2_000019.npy,module3_dataset/data/features/spk_m2/pitch/spk_m2_000019.npy,261,1.305
spk_m2_000020,spk_m2,3,module3_dataset/data/cleaned/spk_m2/spk_m2_000020.wav,module3_dataset/data/features/spk_m2/mel/spk_m2_000020.npy,module3_dataset/data/features/spk_m2/pitch/spk_m2_000020.npy,293,1.465
spk_m2_000021,spk_m2,3,module3_dataset/data/cleaned/spk_m2/spk_m2_000021.wav,module3_dataset/data/features/spk_m2/mel/spk_m2_000021.npy,module3_dataset/data/features/spk_m2/pitch/spk_m2_000021.npy,248,1.240
spk_m2_000022,spk_m2,3,module3_dataset/data/cleaned/spk_m2/spk_m2_000022.wav,module3_dataset/data/features/spk_m2/mel/spk_m2_000022.npy,module3_dataset/data/features/spk_m2/pitch/spk_m2_000022.npy,626,3.130
spk_m2_000023,spk_m2,3,module3_dataset/data/cleaned/spk_m2/spk_m2_000023.wav,module3_dataset/data/features/spk_m2/mel/spk_m2_000023.npy,module3_dataset/data/features/spk_m2/pitch/spk_m2_000023.npy,581,2.905
spk_m2_000024,spk_m2,3,module3_dataset/data/cleaned/spk_m2/spk_m2_000024.wav,module3_dataset/data/features/spk_m2/mel/spk_m2_000024.npy,module3_dataset/data/features/spk_m2/pitch/spk_m2_000024.npy,389,1.945
spk_m2_000025,spk_m2,3,module3_dataset/data/cleaned/spk_m2/spk_m2_000025.wav,module3_dataset/data/features/spk_m2/mel/spk_m2_000025.npy,module3_dataset/data/features/spk_m2/pitch/spk_m2_000025.npy,587,2.935
spk_m2_000026,spk_m2,3,module3_dataset/data/cleaned/spk_m2/spk_m2_000026.wav,module3_dataset/data/features/spk_m2/mel/spk_m2_000026.npy,module3_dataset/data/features/spk_m2/pitch/spk_m2_000026.npy,312,1.560
spk_m2_000027,spk_m2,3,module3_dataset/data/cleaned/spk_m2/spk_m2_000027.wav,module3_dataset/data/features/spk_m2/mel/spk_m2_000027.npy,module3_dataset/data/features/spk_m2/pitch/spk_m2_000027.npy,485,2.425
spk_m2_000028,spk_m2,3,module3_dataset/data/cleaned/spk_m2/spk_m2_000028.wav,module3_dataset/data/features/spk_m2/mel/spk_m2_000028.npy,module3_dataset/data/features/spk_m2/pitch/spk_m2_000028.npy,248,1.240
spk_m2_000029,spk_m2,3,module3_dataset/data/cleaned/spk_m2/spk_m2_000029.wav,module3_dataset/data/features/spk_m2/mel/spk_m2_000029.npy,module3_dataset/data/features/spk_m2/pitch/spk_m2_000029.npy,274,1.370
spk_m2_000030,spk_m2,3,module3_dataset/data/cleaned/spk_m2/spk_m2_000030.wav,module3_dataset/data/features/spk_m2/mel/spk_m2_000030.npy,module3_dataset/data/features/spk_m2/pitch/spk_m2_000030.npy,293,1.465
spk_m2_000031,spk_m2,3,module3_dataset/data/cleaned/spk_m2/spk_m2_000031.wav,module3_dataset/data/features/spk_m2/mel/spk_m2_000031.npy,module3_dataset/data/features/spk_m2/pitch/spk_m2_000031.npy,389,1.945
spk_m2_000032,spk_m2,3,module3_dataset/data/cleaned/spk_m2/spk_m2_000032.wav,module3_dataset/data/features/spk_m2/mel/spk_m2_000032.npy,module3_dataset/data/features/spk_m2/pitch/spk_m2_000032.npy,575,2.875
spk_m2_000033,spk_m2,3,module3_dataset/data/cleaned/spk_m2/spk_m2_000033.wav,module3_dataset/data/features/spk_m2/mel/spk_m2_000033.npy,module3_dataset/data/features/spk_m2/pitch/spk_m2_000033.npy,223,1.115
spk_m2_000034,spk_m2,3,module3_dataset/data/cleaned/spk_m2/spk_m2_000034.wav,module3_dataset/data/features/spk_m2/mel/spk_m2_000034.npy,module3_dataset/data/features/spk_m2/pitch/spk_m2_000034.npy,760,3.800
spk_m2_000035,spk_m2,3,module3_dataset/data/cleaned/spk_m2/spk_m2_000035.wav,module3_dataset/data/features/spk_m2/mel/spk_m2_000035.npy,module3_dataset/data/features/spk_m2/pitch/spk_m2_000035.npy,498,2.490
spk_m2_000036,spk_m2,3,module3_dataset/data/cleaned/spk_m2/spk_m2_000036.wav,module3_dataset/data/features/spk_m2/mel/spk_m2_000036.npy,module3_dataset/data/features/spk_m2/pitch/spk_m2_000036.npy,299,1.495
spk_m2_000037,spk_m2,3,module3_dataset/data/cleaned/spk_m2/spk_m2_000037.wav,module3_dataset/data/features/spk_m2/mel/spk_m2_000037.npy,module3_dataset/data/features/spk_m2/pitch/spk_m2_000037.npy,261,1.305
spk_m2_000038,spk_m2,3,module3_dataset/data/cleaned/spk_m2/spk_m2_000038.wav,module3_dataset/data/features/spk_m2/mel/spk_m2_000038.npy,module3_dataset/data/features/spk_m2/pitch/spk_m2_000038.npy,242,1.210
spk_m2_000039,spk_m2,3,module3_dataset/data/cleaned/spk_m2/spk_m2_000039.wav,module3_dataset/data/features/spk_m2/mel/spk_m2_000039.npy,module3_dataset/data/features/spk_m2/pitch/spk_m2_000039.npy,357,1.785
spk_m2_000040,spk_m2,3,module3_dataset/data/cleaned/spk_m2/spk_m2_000040.wav,module3_dataset/data/features/spk_m2/mel/spk_m2_000040.npy,module3_dataset/data/features/spk_m2/pitch/spk_m2_000040.npy,325,1.625
spk_m2_000041,spk_m2,3,module3_dataset/data/cleaned/spk_m2/spk_m2_000041.wav,module3_dataset/data/features/spk_m2/mel/spk_m2_000041.npy,module3_dataset/data/features/spk_m2/pitch/spk_m2_000041.npy,287,1.435
